OBJECTID,image_risk_score
2157,0.3376943089430895
2164,0.18000000000000002
2170,0.23341463414634145
2171,0.044
2182,0.3315035230352304
2184,0.18030352303523034
2192,0.22834363143631436
2200,0.6601517615176152
2201,0.3479577235772358
2202,0.2133940379403794
2206,0.35108726287262876
2208,0.5141875338753388
2216,0.2123880758807588
2221,0.2502384823848239
2225,0.5160986449864499
2227,0.14044444444444446
2230,0.6017355013550136
2231,0.017777777777777778
2244,0.4450146341463415
2247,0.4311566395663957
2252,0.30231978319783204
2255,0.031111111111111114
2260,0.23145474254742546
2262,0.27861463414634147
2264,0.09665474254742548
2266,0.3239761517615176
2268,0.08088888888888889
2271,0.1800162601626016
2276,0.12213766937669378
2281,0.3244888888888889
2285,
2289,0.1312888888888889
2293,0.11644444444444445
2294,0.040444444444444436
2296,0.5814081300813009
2300,0.3193181571815718
2306,0.33046937669376697
2308,0.4415436314363145
2310,0.14945907859078592
2319,0.20846070460704605
2321,0.45382764227642286
2322,
2336,0.31623956639566403
2340,0.356239566395664
2341,0.07644444444444444
2347,0.10757181571815719
2350,0.12222222222222223
2351,0.20533333333333328
2357,0.22595555555555552
2364,0.23803685636856367
2370,0.11200000000000002
2374,0.18212140921409214
2377,0.4090037940379404
2380,0.5332823848238483
2388,0.3787241192411925
2395,0.14511544715447156
2396,0.20877181571815717
2398,0.264359891598916
2401,0.386319783197832
2402,0.2859479674796748
2406,0.23058211382113825
2410,0.27161626016260165
2419,0.35979837398373987
2424,0.23002059620596202
2428,0.12661463414634147
2429,0.2117821138211382
2431,0.5967219512195121
2432,0.24406504065040652
2446,0.21333333333333332
2447,0.3863804878048781
2450,0.44170189701897034
2451,0.20676422764227642
2456,0.4432574525745258
2457,0.3061376693766938
2462,0.30524444444444443
2464,0.3896205962059622
2469,0.2372769647696477
2470,0.4517831978319783
2477,0.3628899728997291
2479,0.373770189701897
2484,0.26742222222222223
2487,0.4269626016260163
2488,0.2957257452574526
2489,0.0044444444444444444
2491,0.3306915989159892
2493,0.4577669376693768
2503,0.09866666666666667
2511,0.4139154471544716
2513,0.09866666666666667
2516,0.31954363143631437
2519,0.02044444444444444
2520,0.04564444444444444
2521,0.4179154471544716
2523,0.44956205962059625
2524,0.04668292682926829
2525,0.26229918699186994
2528,0.5850319783197833
2533,0.3243880758807588
2538,0.40714905149051495
2540,0.056444444444444436
2546,0.27298211382113824
2554,0.12301029810298103
2560,0.1710547425474255
2563,0.2123880758807588
2565,0.18644444444444444
2568,0.22197289972899725
2573,0.12711111111111112
2575,0.3635447154471545
2576,
2582,0.22714363143631439
2583,0.6612476964769647
2584,0.501989159891599
2585,
2587,0.3529994579945799
2588,0.5391934959349594
2591,0.322759891598916
2592,0.18656585365853662
2599,
2600,0.4367165311653117
2602,0.05288888888888889
2603,0.30406937669376694
2605,0.2709257452574526
2613,0.20164444444444446
2615,0.5502081300813009
2616,0.2557821138211382
2624,0.24852140921409213
2626,0.4822233062330624
2627,0.1395880758807588
2630,0.040444444444444436
2631,0.26050514905149047
2632,0.307959891598916
2633,0.2122590785907859
2637,0.28009322493224936
2643,0.20106666666666667
2645,0.07309918699186993
2652,0.17293766937669378
2653,0.24569322493224932
2654,0.04488888888888888
2655,0.36879674796747974
2662,0.02044444444444444
2664,0.47738319783197836
2669,0.2688368563685637
2675,0.34836856368563696
2678,0.3445344173441735
2680,0.34419403794037945
2684,0.26783089430894313
2693,0.5570439024390245
2699,0.27823089430894304
2706,0.24842059620596207
2708,
2710,0.20957615176151762
2711,0.06966070460704606
2712,0.1586829268292683
2716,0.3083436314363144
2718,0.29367371273712745
2720,0.37358482384823855
2723,0.3889420054200542
2724,0.35051382113821145
2728,0.1
2733,0.07644444444444444
2736,0.43355338753387535
2738,0.23854959349593494
2747,0.5089105691056911
2754,0.436809756097561
2757,0.13178211382113822
2759,0.09532140921409214
2760,0.3254915989159892
2763,0.1630590785907859
2767,0.267119783197832
2771,0.2311436314363144
2776,0.5760737127371274
2777,0.4281626016260163
2780,0.1976932249322493
2781,0.23244444444444445
2782,0.3757821138211383
2786,0.18223848238482382
2788,0.5556737127371274
2793,
2797,0.3168693766937669
2800,0.06832737127371274
2801,0.38965745257452583
2803,0.2762265582655827
2804,0.36970189701897027
2806,0.4331002710027101
2818,0.34634471544715445
2824,0.1672368563685637
2833,0.040444444444444436
2834,0.10490514905149052
2836,0.4024856368563686
2840,0.21247696476964764
2842,0.24528130081300814
2850,0.5703815718157182
2853,0.09203252032520326
2856,0.40280867208672094
2861,0.28045745257452576
2864,0.4482265582655827
2865,0.5093506775067752
2867,0.13157181571815718
2871,0.1088888888888889
2873,0.07988292682926829
2875,0.5382807588075881
2879,0.5938157181571816
2884,0.5262081300813009
2885,0.35678048780487814
2887,0.14222222222222222
2888,0.3801745257452575
2889,0.13143089430894309
2891,0.25333333333333335
